caseId,caseName,majVotes,minVotes,justice,justiceName,vote
2012-003,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,110,SGBreyer,1
2012-003,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,112,SAAlito,1
2012-003,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,113,SSotomayor,1
2012-003,"NITRO-LIFT TECHNOLOGIES, L.L.C. v. EDDIE LEE HOWARD et al.",9,0,114,EKagan,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,111,JGRoberts,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,105,AScalia,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,106,AMKennedy,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,108,CThomas,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,109,RBGinsburg,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,110,SGBreyer,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,112,SAAlito,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,113,SSotomayor,1
2012-004,"UNITED STATES, PETITIONER v. JAMES X. BORMES",9,0,114,EKagan,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,111,JGRoberts,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,105,AScalia,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,106,AMKennedy,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,108,CThomas,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,109,RBGinsburg,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,110,SGBreyer,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,112,SAAlito,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,113,SSotomayor,1
2012-005,"CAROLYN M. KLOECKNER, PETITIONER v. HILDA L. SOLIS, SECRETARY OF LABOR",9,0,114,EKagan,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,111,JGRoberts,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,105,AScalia,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,106,AMKennedy,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,108,CThomas,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,109,RBGinsburg,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,110,SGBreyer,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,112,SAAlito,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,113,SSotomayor,1
2012-006,"CALVIN SMITH, PETITIONER v. UNITED STATES",9,0,114,EKagan,1
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,111,JGRoberts,1
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,105,AScalia,1
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,106,AMKennedy,3
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,108,CThomas,3
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,109,RBGinsburg,1
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,110,SGBreyer,1
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,112,SAAlito,3
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,113,SSotomayor,3
2012-007,"ALREADY, LLC, DBA YUMS, PETITIONER v. NIKE, INC.",9,0,114,EKagan,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,111,JGRoberts,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,105,AScalia,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,106,AMKennedy,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,108,CThomas,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,109,RBGinsburg,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,110,SGBreyer,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,112,SAAlito,4
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,113,SSotomayor,1
2012-008,"LOS ANGELES COUNTY FLOOD CONTROL DISTRICT PETITIONER v. NATURAL RESOURCES DEFENSE COUNCIL, INC., et al.",9,0,114,EKagan,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,111,JGRoberts,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,105,AScalia,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,106,AMKennedy,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,108,CThomas,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,109,RBGinsburg,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,110,SGBreyer,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,112,SAAlito,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,113,SSotomayor,1
2012-009,"CHARLES L. RYAN, PETITIONER v. ERNEST VALENCIA GONZALES",9,0,114,EKagan,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,111,JGRoberts,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,105,AScalia,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,106,AMKennedy,2
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,108,CThomas,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,109,RBGinsburg,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,110,SGBreyer,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,112,SAAlito,1
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,113,SSotomayor,2
2012-010,"FANE LOZMAN, PETITIONER v. THE CITY OF RIVIERA BEACH, FLORIDA",7,2,114,EKagan,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,111,JGRoberts,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,105,AScalia,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,106,AMKennedy,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,108,CThomas,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,109,RBGinsburg,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,110,SGBreyer,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,112,SAAlito,1
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,113,SSotomayor,3
2012-011,"KATHLEEN SEBELIUS, SECRETARY OF HEALTH AND HUMAN SERVICES, PETITIONER v. AUBURN REGIONAL MEDICAL CENTER et al.",9,0,114,EKagan,1
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,111,JGRoberts,1
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,105,AScalia,3
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,106,AMKennedy,1
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,108,CThomas,1
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,109,RBGinsburg,3
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,110,SGBreyer,3
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,112,SAAlito,1
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,113,SSotomayor,1
2012-012,"JEFFREY LEE CHAFIN, PETITIONER v. LYNNE HALES CHAFIN",9,0,114,EKagan,1
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,111,JGRoberts,1
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,105,AScalia,3
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,106,AMKennedy,1
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,108,CThomas,2
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,109,RBGinsburg,3
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,110,SGBreyer,2
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,112,SAAlito,2
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,113,SSotomayor,1
2012-013,"CHUNON L. BAILEY, AKA POLO, PETITIONER v. UNITED STATES",6,3,114,EKagan,3
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,111,JGRoberts,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,105,AScalia,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,106,AMKennedy,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,108,CThomas,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,109,RBGinsburg,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,110,SGBreyer,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,112,SAAlito,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,113,SSotomayor,1
2012-014,"FEDERAL TRADE COMMISSION, PETITIONER v. PHOEBE PUTNEY HEALTH SYSTEM, INC., et al.",9,0,114,EKagan,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,111,JGRoberts,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,105,AScalia,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,106,AMKennedy,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,108,CThomas,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,109,RBGinsburg,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,110,SGBreyer,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,112,SAAlito,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,113,SSotomayor,1
2012-015,"FLORIDA, PETITIONER v. CLAYTON HARRIS",9,0,114,EKagan,1
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,111,JGRoberts,1
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,105,AScalia,2
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,106,AMKennedy,1
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,108,CThomas,2
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,109,RBGinsburg,1
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,110,SGBreyer,1
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,112,SAAlito,2
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,113,SSotomayor,1
2012-016,"ARMARCION D. HENDERSON, PETITIONER v. UNITED STATES",6,3,114,EKagan,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,111,JGRoberts,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,105,AScalia,4
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,106,AMKennedy,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,108,CThomas,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,109,RBGinsburg,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,110,SGBreyer,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,112,SAAlito,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,113,SSotomayor,1
2012-017,"DEBORAH K. JOHNSON, ACTING WARDEN, PETITIONER v. TARA SHENEVA WILLIAMS",9,0,114,EKagan,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,111,JGRoberts,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,105,AScalia,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,106,AMKennedy,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,108,CThomas,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,109,RBGinsburg,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,110,SGBreyer,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,112,SAAlito,2
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,113,SSotomayor,1
2012-018,"LAMAR EVANS, PETITIONER v. MICHIGAN",8,1,114,EKagan,1
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,111,JGRoberts,1
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,105,AScalia,1
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,106,AMKennedy,1
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,108,CThomas,4
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,109,RBGinsburg,2
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,110,SGBreyer,1
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,112,SAAlito,1
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,113,SSotomayor,2
2012-019,"ROSELVA CHAIDEZ, PETITIONER v. UNITED STATES",7,2,114,EKagan,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,111,JGRoberts,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,105,AScalia,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,106,AMKennedy,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,108,CThomas,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,109,RBGinsburg,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,110,SGBreyer,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,112,SAAlito,1
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,113,SSotomayor,2
2012-020,"OLIVEA MARX, PETITIONER v. GENERAL REVENUE CORPORATION",7,2,114,EKagan,2
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,111,JGRoberts,1
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,105,AScalia,1
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,106,AMKennedy,1
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,108,CThomas,1
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,109,RBGinsburg,2
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,110,SGBreyer,2
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,112,SAAlito,1
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,113,SSotomayor,2
2012-021,"JAMES R. CLAPPER, JR., DIRECTOR OF NATIONAL INTELLIGENCE, et al., PETITIONERS v. AMNESTY INTERNATIONAL USA et al.",5,4,114,EKagan,2
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,111,JGRoberts,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,105,AScalia,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,106,AMKennedy,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,108,CThomas,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,109,RBGinsburg,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,110,SGBreyer,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,112,SAAlito,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,113,SSotomayor,1
2012-022,"MARC J. GABELLI AND BRUCE ALPERT, PETITIONERS v. SECURITIES AND EXCHANGE COMMISSION",9,0,114,EKagan,1
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,111,JGRoberts,1
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,105,AScalia,2
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,106,AMKennedy,2
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,108,CThomas,2
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,109,RBGinsburg,1
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,110,SGBreyer,1
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,112,SAAlito,3
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,113,SSotomayor,1
2012-023,"AMGEN INC., et al., PETITIONERS v. CONNECTICUT RETIREMENT PLANS AND TRUST FUNDS",6,3,114,EKagan,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,111,JGRoberts,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,105,AScalia,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,106,AMKennedy,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,108,CThomas,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,109,RBGinsburg,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,110,SGBreyer,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,112,SAAlito,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,113,SSotomayor,1
2012-024,"STEVEN ALAN LEVIN, PETITIONER v. UNITED STATES et al.",9,0,114,EKagan,1
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,111,JGRoberts,1
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,105,AScalia,2
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,106,AMKennedy,2
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,108,CThomas,1
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,109,RBGinsburg,2
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,110,SGBreyer,1
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,112,SAAlito,3
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,113,SSotomayor,1
2012-025,"SUPAP KIRTSAENG, DBA BLUECHRISTINE99, PETITIONER v. JOHN WILEY & SONS, INC.",6,3,114,EKagan,3
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,111,JGRoberts,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,105,AScalia,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,106,AMKennedy,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,108,CThomas,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,109,RBGinsburg,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,110,SGBreyer,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,112,SAAlito,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,113,SSotomayor,1
2012-026,"THE STANDARD FIRE INSURANCE COMPANY, PETITIONER v. GREG KNOWLES",9,0,114,EKagan,1
2012-027,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",7,1,111,JGRoberts,3
2012-027,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",7,1,105,AScalia,2
2012-027,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",7,1,106,AMKennedy,1
2012-027,"DOUG DECKER, IN HIS OFFICIAL CAPACITY AS OREGON STATE FORESTER, et al., PETITIONERS v. NORTHWEST ENVIRONMENTAL DEFENSE CENTER;",7,1,108,CThomas,1
