caseID,term,chief,caseName,majVotes,minVotes,justiceID,direction,majority
2010-018,2010,Roberts,"DELBERT WILLIAMSON, et al., PETITIONERS v. MAZDA MOTOR OF AMERICA, INC., et al.",8,0,112,1,2
2010-018,2010,Roberts,"DELBERT WILLIAMSON, et al., PETITIONERS v. MAZDA MOTOR OF AMERICA, INC., et al.",8,0,113,1,2
2010-018,2010,Roberts,"DELBERT WILLIAMSON, et al., PETITIONERS v. MAZDA MOTOR OF AMERICA, INC., et al.",8,0,114,,
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,111,1,2
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,105,2,1
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,106,1,2
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,108,1,2
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,109,2,1
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,110,1,2
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,112,1,2
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,113,1,2
2010-019,2010,Roberts,"MICHIGAN, PETITIONER v. RICHARD PERRY BRYANT",6,2,114,,
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,111,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,105,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,106,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,108,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,109,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,110,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,112,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,113,1,2
2010-020,2010,Roberts,"FEDERAL COMMUNICATIONS COMMISSION, et al., PETITIONERS v. AT&T INC. et al.",8,0,114,,
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,111,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,105,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,106,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,108,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,109,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,110,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,112,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,113,2,2
2010-021,2010,Roberts,"VINCENT E. STAUB, PETITIONER v. PROCTOR HOSPITAL",8,0,114,,
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,111,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,105,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,106,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,108,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,109,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,110,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,112,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,113,2,2
2010-022,2010,Roberts,"DORETHA H. HENDERSON, AUTHORIZED REPRESENTATIVE OF DAVID L. HENDERSON, DECEASED, PETITIONER v. ERIC K. SHINESKI, SECRETARY OF VETERANS AFFAIRS",8,0,114,,
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,111,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,105,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,106,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,108,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,109,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,110,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,112,1,1
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,113,2,2
2010-023,2010,Roberts,"ALBERT SNYDER, PETITIONER v. FRED W. PHELPS, SR., et al.",8,1,114,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,111,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,105,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,106,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,108,1,1
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,109,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,110,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,112,1,1
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,113,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,114,,
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,111,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,105,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,106,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,108,1,1
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,109,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,110,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,112,1,1
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,113,2,2
2010-024,2010,Roberts,"JASON PEPPER, PETITIONER v. UNITED STATES",6,2,114,,
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,111,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,105,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,106,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,108,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,109,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,110,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,112,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,113,2,2
2010-025,2010,Roberts,"ASHBEL T. WALL, II, DIRECTOR, RHODE ISLAND DEPARTMENT OF CORRECTIONS, PETITIONER v. KHALIL KHOLI",9,0,114,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,111,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,105,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,106,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,108,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,109,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,110,1,1
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,112,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,113,2,2
2010-026,2010,Roberts,"GLEN SCOTT MILNER, PETITIONER v. DEPARTMENT OF THE NAVY",8,1,114,2,2
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,111,2,2
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,105,2,2
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,106,1,1
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,108,1,1
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,109,2,2
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,110,2,2
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,112,1,1
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,113,2,2
2010-027,2010,Roberts,"HENRY W. SKINNER, PETITIONER v. LYNN SWITZER, DISTRICT ATTORNEY FOR THE 31ST JUDICIAL DISTRICT OF TEXAS",6,3,114,2,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,111,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,105,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,106,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,108,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,109,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,110,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,112,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,113,1,2
2010-028,2010,Roberts,T. FELKNER v. STEVEN FRANK JACKSON,9,0,114,1,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,111,2,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,105,1,1
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,106,2,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,108,1,1
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,109,2,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,110,2,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,112,2,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,113,2,2
2010-029,2010,Roberts,"KEVIN KASTEN, PETITIONER v. SAINT-GOBAIN PERFORMANCE PLASTICS CORPORATION",6,2,114,,
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,111,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,105,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,106,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,108,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,109,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,110,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,112,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,113,2,2
2010-030,2010,Roberts,"MATRIXX INITIATIVES, INC., et al., PETITIONERS v. JAMES SIRACUSANO et al.",9,0,114,2,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,111,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,105,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,106,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,108,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,109,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,110,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,112,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,113,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,114,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,111,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,105,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,106,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,108,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,109,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,110,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,112,1,2
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,113,2,1
2010-031,2010,Roberts,"HARRY F. CONNICK, DISTRICT ATTORNEY, et al., PETITIONERS v. JOHN THOMPSON",5,4,114,2,1
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,111,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,105,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,106,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,108,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,109,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,110,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,112,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,113,1,2
2010-032,2010,Roberts,"ASTRA USA, INC., et al., PETITIONERS v. SANTA CLARA COUNTY, CALIFORNIA",8,0,114,,
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,111,1,2
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,105,1,2
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,106,1,2
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,108,1,2
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,109,2,1
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,110,2,1
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,112,1,2
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,113,2,1
2010-034,2010,Roberts,"ARIZONA CHRISTIAN SCHOOL TUITION ORGANIZATION, PETITIONER v. KATHLEEN M. WINN et al.",5,4,114,2,1
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,111,1,2
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,105,1,2
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,106,1,2
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,108,1,2
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,109,2,1
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,110,2,1
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,112,1,2
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,113,2,1
2010-034,2010,Roberts,"GALE GARRIOT, DIRECTOR, ARIZONA DEPARTMENT OF REVENUE, PETITIONER v. KATHLEEN M. WINN, et al.",5,4,114,2,1
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,111,1,2
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,105,1,2
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,106,1,2
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,108,1,2
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,109,2,1
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,110,2,1
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,112,1,2
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,113,2,1
2010-035,2010,Roberts,"VINCENT CULLEN, ACTING WARDEN, PETITIONER v. SCOTT LYNN PINHOLSTER",5,4,114,2,1
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,111,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,105,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,106,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,108,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,109,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,110,2,1
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,112,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,113,2,1
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,114,,
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,111,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,105,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,106,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,108,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,109,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,110,2,1
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,112,1,2
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,113,2,1
2010-036,2010,Roberts,"HARVEY LEROY SOSSAMON, III, PETITIONER v. TEXAS et al.",6,2,114,,
2010-037,2010,Roberts,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,111,1,1
2010-037,2010,Roberts,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,105,2,2
2010-037,2010,Roberts,"VIRGINIA OFFICE FOR PROTECTION AND ADVOCACY, PETITIONER v. JAMES W. STEWART III, COMMISSIONER, VIRGINIA DEPARTMENT OF BEHAVIORAL HEALTH AND DEVELOPMENTAL SERVICES, et al.",6,2,106,2,2
